GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: termination-state-impl,org.opencastproject.terminationstate.impl,TerminationStateServiceImpl.CheckTerminationState,0,27,1,3,0,9,1,3,0,2
Opencast :: termination-state-impl,org.opencastproject.terminationstate.impl,TerminationStateServiceImpl,55,109,2,2,21,37,3,10,1,10
Opencast :: termination-state-impl,org.opencastproject.terminationstate.endpoint.impl,TerminationStateRestServiceImpl,82,0,8,0,25,0,10,0,5,0
