GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AbstractEventEndpoint,3683,3881,329,194,760,693,243,126,36,62
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AclEndpoint.new Fn() {...},0,11,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AclEndpoint.new Fn() {...},0,11,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,ListProvidersEndpoint,253,69,28,0,60,22,19,5,5,5
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AclEndpoint.new Comparator() {...},57,0,6,0,10,0,5,0,2,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AclEndpoint.new Fn() {...},12,3,0,0,4,1,1,1,1,1
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,VersionEndpoint,134,0,8,0,32,0,9,0,5,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,ServerEndpoint.Server,0,6,0,0,0,1,0,1,0,1
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,JobEndpoint.new Fn() {...},22,6,0,0,1,1,1,1,1,1
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,UsersEndpoint.JsonRole,7,13,0,0,2,4,2,1,2,1
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,JobEndpoint.new Fn() {...},0,49,0,0,0,4,0,2,0,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,ServerEndpoint.Sort,0,45,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,CaptureAgentsEndpoint.new Comparator() {...},41,48,8,4,9,7,6,3,0,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,ThemesEndpoint,306,1119,49,53,82,210,46,31,1,23
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,JobEndpoint.JobExtended,0,18,0,0,0,6,0,3,0,3
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,UsersEndpoint,629,244,66,16,138,59,48,13,9,9
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,StatisticsEndpoint,466,0,34,0,120,0,41,0,23,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,TasksEndpoint,16,242,1,13,5,51,1,13,0,7
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,ServicesEndpoint.ServiceStatisticsComparator,23,154,3,26,4,38,3,17,0,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,SeriesEndpoint,1834,595,126,37,448,126,104,28,31,17
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,ServerEndpoint.ServerComparator,24,47,4,5,4,9,4,6,0,3
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AbstractEventEndpoint.new Fn() {...},0,7,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,VersionEndpoint.new TypeToken() {...},3,0,0,0,1,0,1,0,1,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AbstractEventEndpoint.new Option.EMatch() {...},20,28,0,0,5,5,1,2,1,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,ServerEndpoint,28,436,7,35,5,85,6,26,0,11
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,OsgiEventEndpoint,188,0,2,0,67,0,37,0,36,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AclEndpoint,186,286,24,14,37,59,19,16,4,12
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,JobEndpoint.JobSort,0,57,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AbstractEventEndpoint.new Fn() {...},9,86,3,3,0,11,3,2,0,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,UsersEndpoint.new TypeToken() {...},0,3,0,0,0,1,0,1,0,1
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AbstractEventEndpoint.new Fn() {...},2,53,1,1,0,5,1,2,0,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,AbstractEventEndpoint.new Fn() {...},0,58,0,2,0,7,0,3,0,2
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,UserSettingsEndpoint,46,71,0,2,15,17,1,8,1,7
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.endpoint,PresetsEndpoint,60,0,4,0,19,0,7,0,5,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.usersettings.persistence,UserSettingsServiceException,8,0,0,0,4,0,2,0,2,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.usersettings.persistence,UserSettingDto,10,60,0,0,4,21,3,10,3,10
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.usersettings,UserSettingsService,112,373,2,6,18,82,4,22,2,20
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.usersettings,UserSetting,0,47,0,0,0,9,0,5,0,5
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.usersettings,UserSettings,36,133,1,5,9,28,7,9,6,7
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.exception,JobEndpointException,5,0,0,0,2,0,1,0,1,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.exception,IllegalLanguageFilenameException,9,0,0,0,4,0,2,0,2,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.exception,IllegalPathException,9,0,0,0,4,0,2,0,2,0
Opencast :: jacoco-reports/opencast-admin-ui,org.opencastproject.adminui.exception,JsonCreationException,4,0,0,0,2,0,1,0,1,0
Opencast :: jacoco-reports/opencast-adopter-registration-api,org.opencastproject.adopter.registration,AdopterRegistrationExtra,22,0,0,0,10,0,5,0,5,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration.dto,Adopter.TERMSOFUSEVERSION,15,0,0,0,2,0,1,0,1,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration.dto,GeneralData,124,0,0,0,36,0,19,0,19,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration.dto,StatisticData,106,0,2,0,42,0,27,0,26,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration.dto,Host,54,0,0,0,21,0,11,0,11,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration.dto,Adopter,382,0,6,0,131,0,53,0,50,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration,AdopterRegistrationSender,164,0,12,0,39,0,15,0,9,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration,AdopterRegistrationRestService,152,0,6,0,42,0,14,0,11,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration,AdopterRegistrationSender.HttpDeleteWithEntity,9,0,0,0,4,0,2,0,2,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration,AdopterRegistrationException,16,0,0,0,8,0,4,0,4,0
Opencast :: jacoco-reports/opencast-adopter-registration-impl,org.opencastproject.adopter.registration,AdopterRegistrationServiceImpl,669,0,20,0,179,0,42,0,32,0
Opencast :: jacoco-reports/opencast-analyze-mediapackage-workflowoperation,org.opencastproject.workflow.handler.analyzemediapackage,AnalyzeMediapackageWorkflowOperationHandler,70,128,9,11,11,27,8,6,1,3
Opencast :: jacoco-reports/opencast-animate-api,org.opencastproject.animate.api,AnimateServiceException,13,0,0,0,6,0,3,0,3,0
Opencast :: jacoco-reports/opencast-animate-impl,org.opencastproject.animate.impl.endpoint,AnimateServiceRestEndpoint.new TypeToken() {...},3,0,0,0,1,0,1,0,1,0
Opencast :: jacoco-reports/opencast-animate-impl,org.opencastproject.animate.impl.endpoint,AnimateServiceRestEndpoint.new TypeToken() {...},3,0,0,0,1,0,1,0,1,0
Opencast :: jacoco-reports/opencast-animate-impl,org.opencastproject.animate.impl.endpoint,AnimateServiceRestEndpoint,111,0,2,0,26,0,8,0,7,0
Opencast :: jacoco-reports/opencast-animate-impl,org.opencastproject.animate.impl,AnimateServiceImpl,482,0,12,0,99,0,22,0,16,0
Opencast :: jacoco-reports/opencast-animate-impl,org.opencastproject.animate.impl,AnimateServiceImpl.new TypeToken() {...},3,0,0,0,1,0,1,0,1,0
Opencast :: jacoco-reports/opencast-animate-impl,org.opencastproject.animate.impl,AnimateServiceImpl.new TypeToken() {...},3,0,0,0,1,0,1,0,1,0
Opencast :: jacoco-reports/opencast-animate-remote,org.opencastproject.animate.remote,AnimateServiceRemoteImpl,101,0,2,0,23,0,4,0,3,0
Opencast :: jacoco-reports/opencast-animate-workflowoperation,org.opencastproject.workflow.handler.animate,AnimateWorkflowOperationHandler,62,372,2,16,11,75,3,15,1,8
Opencast :: jacoco-reports/opencast-annotation-impl,org.opencastproject.annotation.impl,AnnotationListImpl,9,33,0,0,3,12,3,6,3,6
Opencast :: jacoco-reports/opencast-annotation-impl,org.opencastproject.annotation.impl,AnnotationServiceJpaImpl,509,325,9,7,102,72,18,20,13,17
Opencast :: jacoco-reports/opencast-annotation-impl,org.opencastproject.annotation.impl,AnnotationRestService,347,0,26,0,78,0,24,0,11,0
Opencast :: jacoco-reports/opencast-annotation-impl,org.opencastproject.annotation.impl,AnnotationImpl,23,74,0,0,9,31,7,16,7,16
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,PropertyId,0,125,3,9,0,17,3,14,0,11
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.DateValue,0,4,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.VersionValue,0,4,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.BooleanType,3,6,0,0,1,2,1,2,1,2
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Values,0,3,0,0,0,1,0,1,0,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.StringType,0,9,0,0,0,3,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.StringValue,0,4,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.BooleanValue,0,4,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value,7,147,1,11,1,27,1,16,0,11
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.VersionType,0,9,0,0,0,3,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.LongValue,0,4,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.DateType,3,6,0,0,1,2,1,2,1,2
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Property,0,81,2,8,0,11,2,11,0,8
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.TypedValue,0,55,2,4,0,8,2,7,0,6
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,PropertyName,31,54,5,5,2,9,7,6,2,6
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,8,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,8,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,8,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,8,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},2,6,0,0,1,1,1,1,1,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,10,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Availability,0,15,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,AssetId,82,22,12,0,8,7,12,3,6,3
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.UntypedType,10,3,0,0,2,1,2,1,2,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,AssetManagerException,12,12,0,0,4,6,3,3,3,3
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.LongType,3,6,0,0,1,2,1,2,1,2
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.query,PropertySchema,0,62,0,0,0,13,0,10,0,10
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.query,RichAResult,32,48,0,0,9,15,7,9,7,9
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,DeletionSelector,56,56,12,0,5,11,9,7,3,7
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,AssetStoreException,12,4,0,0,6,2,3,1,3,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,Source,20,32,0,0,3,9,3,5,3,5
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,StoragePath,2,111,7,7,0,18,7,10,0,10
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,Product,0,9,0,0,0,4,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,Enrichments,0,5,0,0,0,1,0,1,0,1
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,ProductBuilder,0,13,0,0,0,4,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,ARecords,4,46,0,0,1,13,1,8,1,8
Opencast :: jacoco-reports/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,Properties,49,39,0,0,6,4,6,3,6,3
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractPredicate() {...},7,13,0,0,1,2,1,2,1,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new Fn() {...},0,8,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,SimpleSnapshotField,0,6,0,0,0,3,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new Fn() {...},0,15,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractTarget() {...},0,41,0,0,0,6,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,PropertyPredicates,0,128,0,10,0,23,0,10,0,5
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.SnapshotBasedPredicate.new DeleteQueryContribution.Where() {...},0,16,0,0,0,3,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractADeleteQuery,14,372,2,12,3,66,3,12,1,7
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractPredicate() {...},0,20,0,0,0,5,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractTarget() {...},0,21,0,0,0,3,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractTarget() {...},2,8,0,0,1,2,1,2,1,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,JpaFns.5.new Fn() {...},0,15,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,VersionFieldImpl,0,52,0,2,0,10,0,7,0,6
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractSnapshotField.new AbstractOrder() {...},0,19,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractSnapshotField.new AbstractOrder() {...},0,19,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractSnapshotField.new AbstractPredicate() {...},0,20,0,0,0,3,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractSnapshotField.new Function() {...},0,25,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,JpaFns,4,78,2,2,2,13,2,9,0,9
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.SnapshotBasedPredicate,0,15,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractPredicate() {...},9,18,0,0,2,3,1,2,1,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl,6,164,0,0,1,32,1,27,1,27
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AQueryBuilderImpl.SnapshotBasedPredicate() {...},15,0,0,0,2,0,2,0,2,0
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AQueryBuilderImpl.SnapshotBasedPredicate() {...},0,16,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AQueryBuilderImpl.SnapshotBasedPredicate() {...},0,15,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractPredicate() {...},0,26,0,0,0,3,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractPredicate() {...},7,19,0,0,1,2,1,2,1,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractADeleteQuery() {...},0,28,0,0,0,6,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new AbstractASelectQuery() {...},0,37,0,0,0,7,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AQueryBuilderImpl.new Fn() {...},0,12,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractASelectQuery.MandatoryFetch,0,26,0,0,0,5,0,1,0,1
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,JpaFns.new Fn() {...},0,17,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,JpaFns.new Fn() {...},0,27,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,JpaFns.new Fn() {...},0,6,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,JpaFns.new Fn2() {...},0,7,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,JpaFns.new Fn2() {...},0,7,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractADeleteQuery.new Fn() {...},0,12,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractASelectQuery.new Fn() {...},0,16,0,2,0,3,0,3,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractASelectQuery.new Fn() {...},63,0,2,0,10,0,3,0,2,0
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractADeleteQuery.new AbstractADeleteQuery.DeleteEpisodeHandler() {...},1,3,0,0,1,1,1,1,1,1
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractASelectQuery.new Fn2() {...},0,36,0,2,0,7,0,3,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractASelectQuery.new Fn2() {...},0,39,0,4,0,9,0,4,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractASelectQuery.new Function() {...},0,11,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractADeleteQuery.new AbstractADeleteQuery() {...},0,22,0,0,0,3,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractASelectQuery.new AbstractASelectQuery() {...},0,28,0,0,0,3,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractASelectQuery.new AbstractASelectQuery() {...},0,27,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractADeleteQuery.new AbstractADeleteQuery() {...},5,47,0,0,1,7,1,2,1,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractADeleteQuery.new Function() {...},0,16,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,AbstractASelectQuery.new AbstractASelectQuery() {...},5,31,0,0,1,6,1,2,1,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.query,PropertyFieldImpl.3.new Function() {...},0,19,0,0,0,2,0,2,0,2
