GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncidentTree,5,57,0,0,2,18,0,4,0,4
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncidentDigestTree,53,0,0,0,13,0,5,0,5,0
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncidentFullList,17,0,0,0,7,0,2,0,2,0
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,OsgiAbstractJobProducer,32,0,0,0,14,0,9,0,9,0
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncidentDetail,0,22,0,0,0,7,0,3,0,3
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JobImpl,58,483,7,5,27,90,17,35,11,35
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,AbstractJobProducer,73,273,6,8,22,40,7,10,3,7
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncident.Param,0,25,0,0,0,7,0,4,0,4
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JobBarrier.JobStatusUpdater,88,121,7,10,27,32,6,7,0,3
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JobBarrier,105,160,8,12,30,46,10,12,4,8
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncidentFull,72,0,0,0,20,0,4,0,4,0
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,IncidentParser,0,30,0,0,0,7,0,6,0,6
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncidentList,15,0,0,0,7,0,2,0,2,0
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncidentDigestList,22,0,0,0,7,0,3,0,3,0
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncidentFullTree,43,0,0,0,13,0,3,0,3,0
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,IncidentTreeImpl,19,49,6,6,2,10,7,5,1,5
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncident,0,99,0,0,0,23,0,3,0,3
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,AbstractJobProducer.JobRunner,120,36,6,2,29,10,6,2,2,2
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbJobContext,60,0,4,0,19,0,8,0,6,0
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JobBarrier.Result,3,27,0,4,1,8,1,4,1,2
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,Incident.Severity,0,21,0,0,0,4,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JobParser,49,46,0,0,13,12,3,3,3,3
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbIncidentDigest,47,0,0,0,13,0,3,0,3,0
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbJobList,23,44,1,3,7,12,3,5,2,4
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,Job.Status,14,69,4,0,4,2,4,1,2,1
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,IncidentImpl,53,138,12,12,1,30,13,12,1,12
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,JaxbJob,197,144,6,2,21,28,5,4,2,3
Opencast :: waveform-api/opencast-common,org.opencastproject.job.api,Job.FailureReason,0,21,0,0,0,2,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.rest,StaticResource,318,0,40,0,72,0,27,0,7,0
Opencast :: waveform-api/opencast-common,org.opencastproject.rest,BulkOperationResult,154,0,0,0,41,0,18,0,18,0
Opencast :: waveform-api/opencast-common,org.opencastproject.rest,OsgiAbstractJobProducerEndpoint,38,0,2,0,10,0,7,0,6,0
Opencast :: waveform-api/opencast-common,org.opencastproject.rest,AbstractJobProducerEndpoint,81,0,6,0,23,0,7,0,4,0
Opencast :: waveform-api/opencast-common,org.opencastproject.cleanup,RecursiveDirectoryCleaner,177,0,18,0,47,0,17,0,8,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.util,SecurityContext,69,0,4,0,18,0,6,0,4,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.util,HttpResponseWrapper,159,0,2,0,50,0,31,0,30,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.util,SecurityUtil,192,29,14,2,43,7,19,4,12,3
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,RemoteBase.HttpClientClosingInputStream,75,0,0,0,20,0,11,0,11,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistrationInMemoryImpl,124,0,0,0,36,0,17,0,17,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,HostRegistrationInMemory,99,0,0,0,39,0,20,0,20,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceHealth,39,0,0,0,13,0,2,0,2,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistryInMemoryImpl.JobDispatcher,163,0,10,0,36,0,7,0,2,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,SystemLoad,128,0,12,0,26,0,14,0,8,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,SystemLoad.NodeLoad,61,15,6,0,21,6,13,2,10,2
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,RemoteBase,393,0,44,0,103,0,31,0,9,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,IncidentServiceException,4,0,0,0,2,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceRegistration,253,0,14,0,84,0,39,0,32,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,UndispatchableJobException,9,0,0,0,4,0,2,0,2,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,JaxbHostRegistrationList,68,0,4,0,18,0,8,0,6,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistryException,13,0,0,0,6,0,3,0,3,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceStatisticsList,40,0,2,0,11,0,5,0,4,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,Incidents,160,32,2,6,41,5,12,6,11,3
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,ServiceUnavailableException,4,0,0,0,2,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,ServiceState,0,21,0,0,0,4,0,1,0,1
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,JaxbHostRegistration,171,0,2,0,61,0,26,0,25,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceStatistics,75,0,0,0,31,0,15,0,15,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,HostStatistics,51,0,0,0,9,0,5,0,5,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistryInMemoryImpl.new Comparator() {...},9,0,0,0,2,0,2,0,2,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistryInMemoryImpl,1898,0,190,0,434,0,158,0,63,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,ServiceRegistrationParser,13,0,0,0,6,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.serviceregistry.api,JaxbServiceRegistrationList,68,0,4,0,18,0,8,0,6,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.jaxb,ExtendedMetadataAdapter.ExtendedMetadata,12,0,0,0,6,0,3,0,3,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.jaxb,JaxbParser,20,44,0,0,7,11,1,4,1,4
Opencast :: waveform-api/opencast-common,org.opencastproject.util.jaxb,OptionAdapter,10,0,0,0,3,0,3,0,3,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.jaxb,ExtendedMetadataAdapter,97,0,6,0,19,0,7,0,4,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.jaxb,UtcTimestampAdapter,0,17,0,0,0,3,0,3,0,3
Opencast :: waveform-api/opencast-common,org.opencastproject.util.jaxb,ExtendedMetadataAdapter.ExtendedMetadataEntry,24,0,0,0,10,0,5,0,5,0
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.elementbuilder,PublicationBuilderPlugin,276,35,31,1,64,8,19,5,3,5
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.elementbuilder,AttachmentBuilderPlugin,10,33,4,10,3,9,5,7,2,3
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.elementbuilder,TrackBuilderPlugin,196,318,27,25,49,73,25,11,2,8
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.elementbuilder,AbstractElementBuilderPlugin,7,15,0,0,3,7,2,3,2,3
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.elementbuilder,AbstractAttachmentBuilderPlugin,298,71,39,7,71,18,25,10,4,8
Opencast :: waveform-api/opencast-common,org.opencastproject.mediapackage.elementbuilder,CatalogBuilderPlugin,199,58,23,1,46,17,14,9,2,9
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data.functions,Eithers,0,9,0,0,0,1,0,2,0,2
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data.functions,Strings,66,13,12,0,15,5,13,2,7,2
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data.functions,Booleans,62,0,8,0,6,0,16,0,12,0
Opencast :: waveform-api/opencast-common,org.opencastproject.util.data.functions,Misc,17,87,1,17,5,18,6,12,5,4
