GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: comments-workflowoperation,org.opencastproject.workflow.handler.comments,CommentWorkflowOperationHandler.Operation,0,21,0,0,0,2,0,1,0,1
Opencast :: comments-workflowoperation,org.opencastproject.workflow.handler.comments,CommentWorkflowOperationHandler,78,274,13,21,14,68,11,19,1,11
