GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,PropertyDto.new Function() {...},9,6,0,0,2,1,1,1,1,1
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,PropertyDto.new Function() {...},0,12,0,0,0,3,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,VersionClaimDto,3,50,0,0,1,11,1,5,1,5
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,PropertyDto.new Function() {...},0,12,0,0,0,3,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,PropertyDto.new Function() {...},0,12,0,0,0,3,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,PropertyDto.new Function() {...},0,12,0,0,0,3,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,Database,93,1085,6,22,17,215,10,72,5,63
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,SnapshotDto,58,211,2,8,19,48,8,20,6,17
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,AssetDto,14,63,0,2,6,17,4,10,4,9
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,PropertyDto,5,212,1,9,1,45,1,17,0,13
Opencast :: jacoco-reports/opencast-asset-manager-impl,org.opencastproject.assetmanager.impl.persistence,Conversions,10,12,1,1,5,4,1,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-static-file-authorization,org.opencastproject.assetmanager.auth,AssetManagerStaticFileAuthorization,273,0,32,0,63,0,25,0,9,0
Opencast :: jacoco-reports/opencast-asset-manager-storage-aws,org.opencastproject.assetmanager.aws.persistence,AwsAssetMappingDto,24,210,6,4,4,46,4,14,0,13
Opencast :: jacoco-reports/opencast-asset-manager-storage-aws,org.opencastproject.assetmanager.aws.persistence,AwsAssetDatabaseImpl,54,102,1,1,13,29,1,12,0,12
Opencast :: jacoco-reports/opencast-asset-manager-storage-aws,org.opencastproject.assetmanager.aws.persistence,AwsAssetMapping,0,45,0,0,0,16,0,8,0,8
Opencast :: jacoco-reports/opencast-asset-manager-storage-aws,org.opencastproject.assetmanager.aws.persistence,AwsAssetDatabaseException,9,0,0,0,4,0,2,0,2,0
Opencast :: jacoco-reports/opencast-asset-manager-storage-aws,org.opencastproject.assetmanager.aws,AwsUploadOperationResult,0,15,0,0,0,6,0,3,0,3
Opencast :: jacoco-reports/opencast-asset-manager-storage-aws,org.opencastproject.assetmanager.aws,AwsAbstractArchive,101,324,3,11,28,62,7,18,5,13
Opencast :: jacoco-reports/opencast-asset-manager-storage-aws,org.opencastproject.assetmanager.aws.s3,AwsS3AssetStore,517,519,49,27,116,122,36,28,5,21
Opencast :: jacoco-reports/opencast-asset-manager-storage-aws,org.opencastproject.assetmanager.aws.s3.endpoint,AwsS3RestEndpoint,517,0,50,0,114,0,40,0,15,0
Opencast :: jacoco-reports/opencast-asset-manager-storage-fs,org.opencastproject.assetmanager.storage.impl.fs,OsgiFileSystemAssetStore.new CacheLoader() {...},2,16,1,1,0,3,1,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-storage-fs,org.opencastproject.assetmanager.storage.impl.fs,AbstractFileSystemAssetStore,142,362,15,22,35,76,16,22,2,17
Opencast :: jacoco-reports/opencast-asset-manager-storage-fs,org.opencastproject.assetmanager.storage.impl.fs,OsgiFileSystemAssetStore,373,110,38,4,84,20,30,6,9,6
Opencast :: jacoco-reports/opencast-asset-manager-storage-fs,org.opencastproject.assetmanager.storage.impl.fs,AbstractFileSystemAssetStore.new FilenameFilter() {...},0,13,0,0,0,2,0,2,0,2
Opencast :: jacoco-reports/opencast-asset-manager-workflowoperation,org.opencastproject.workflow.handler.assetmanager,AssetManagerStorageMoveOperationHandler,155,0,10,0,37,0,13,0,8,0
Opencast :: jacoco-reports/opencast-asset-manager-workflowoperation,org.opencastproject.workflow.handler.assetmanager,AssetManagerSnapshotWorkflowOperationHandler,291,0,46,0,64,0,30,0,7,0
Opencast :: jacoco-reports/opencast-asset-manager-workflowoperation,org.opencastproject.workflow.handler.assetmanager,AssetManagerDeleteWorkflowOperationHandler,85,0,2,0,23,0,7,0,6,0
Opencast :: jacoco-reports/opencast-asset-manager-workflowoperation,org.opencastproject.workflow.handler.assetmanager,SelectVersionWorkflowOperationHandler,83,263,10,28,11,53,10,16,0,7
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.util,AccessInformationUtil,58,165,6,18,15,38,8,12,3,5
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.impl.persistence,JpaAclDb,20,126,3,5,4,24,4,12,2,10
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.impl.persistence,ManagedAclEntity,24,85,0,2,4,20,2,10,2,9
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.impl.list,AclsListQuery,21,0,0,0,7,0,4,0,4,0
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.impl.list,AclListProvider,101,0,6,0,22,0,12,0,9,0
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.impl,ManagedAclImpl,0,27,0,0,0,10,0,5,0,5
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.impl,AclScanner,72,268,10,14,17,63,10,19,3,14
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.impl,AclServiceImpl,237,214,18,8,37,43,15,12,3,11
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.impl,OsgiAclServiceFactory,26,0,0,0,8,0,5,0,5,0
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.api,AclServiceException,4,0,0,0,2,0,1,0,1,0
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.endpoint,OsgiAclServiceRestEndpoint,55,0,0,0,20,0,12,0,12,0
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.endpoint,AbstractAclServiceRestEndpoint,108,171,6,18,32,38,7,19,3,11
Opencast :: jacoco-reports/opencast-authorization-manager,org.opencastproject.authorization.xacml.manager.endpoint,JsonConv,0,100,0,0,0,15,0,5,0,5
Opencast :: jacoco-reports/opencast-authorization-xacml,org.opencastproject.authorization.xacml,XACMLAuthorizationService.MergeMode,0,21,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-authorization-xacml,org.opencastproject.authorization.xacml,XACMLParsingException,9,0,0,0,4,0,2,0,2,0
Opencast :: jacoco-reports/opencast-authorization-xacml,org.opencastproject.authorization.xacml,XACMLAuthorizationService,151,394,16,33,43,89,16,29,3,16
Opencast :: jacoco-reports/opencast-authorization-xacml,org.opencastproject.authorization.xacml,XACMLUtils,58,406,7,15,12,102,6,8,0,3
Opencast :: jacoco-reports/opencast-caption-api,org.opencastproject.caption.api,CaptionConverterException,13,0,0,0,6,0,3,0,3,0
Opencast :: jacoco-reports/opencast-caption-api,org.opencastproject.caption.api,UnsupportedCaptionFormatException,5,0,0,0,2,0,1,0,1,0
Opencast :: jacoco-reports/opencast-caption-api,org.opencastproject.caption.api,IllegalTimeFormatException,0,5,0,0,0,2,0,1,0,1
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.util,TimeUtil,0,221,0,12,0,30,0,11,0,5
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.impl,CaptionImpl,0,21,0,0,0,8,0,4,0,4
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.impl,CaptionServiceImpl,741,0,55,0,186,0,51,0,23,0
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.impl,CaptionServiceImpl.Operation,15,0,0,0,2,0,1,0,1,0
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.impl,TimeImpl,0,111,0,16,0,28,0,19,0,11
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.converters,DFXPCaptionConverter.new DefaultHandler() {...},35,0,6,0,9,0,5,0,2,0
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.converters,IBMWatsonCaptionConverter,63,289,18,24,20,60,20,10,4,5
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.converters,GoogleSpeechCaptionConverter,44,299,13,23,16,65,17,10,4,5
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.converters,Mpeg7CaptionConverter,146,400,21,19,50,94,17,10,3,4
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.converters,SubRipCaptionConverter,36,229,6,14,12,50,9,10,3,6
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.converters,WebVttCaptionConverter,75,91,5,3,18,20,10,5,7,4
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.converters,DFXPCaptionConverter,132,311,11,19,41,70,12,12,3,6
Opencast :: jacoco-reports/opencast-caption-impl,org.opencastproject.caption.endpoint,CaptionServiceRestEndpoint,211,0,12,0,51,0,16,0,10,0
Opencast :: jacoco-reports/opencast-caption-remote,org.opencastproject.caption.remote,CaptionServiceRemoteImpl,238,0,8,0,54,0,11,0,7,0
Opencast :: jacoco-reports/opencast-capture-admin-service-api,org.opencastproject.capture.admin.api,AgentState,0,33,0,0,0,1,0,1,0,1
Opencast :: jacoco-reports/opencast-capture-admin-service-api,org.opencastproject.capture.admin.api,AgentsListQuery,45,0,0,0,13,0,7,0,7,0
Opencast :: jacoco-reports/opencast-capture-admin-service-api,org.opencastproject.capture.admin.api,AgentStateUpdate,6,39,0,0,2,12,2,5,2,5
Opencast :: jacoco-reports/opencast-capture-admin-service-impl,org.opencastproject.capture.admin.impl.list,AgentsListProviderImpl,86,0,6,0,20,0,11,0,8,0
Opencast :: jacoco-reports/opencast-capture-admin-service-impl,org.opencastproject.capture.admin.endpoint,AgentStateUpdateList,32,0,2,0,11,0,4,0,3,0
