GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: security-aai,org.opencastproject.security.aai,DynamicLoginHandler,414,0,38,0,102,0,40,0,21,0
Opencast :: security-aai,org.opencastproject.security.aai,ConfigurableLoginHandler,830,0,62,0,175,0,49,0,18,0
Opencast :: security-aai,org.opencastproject.security.aai.api,AttributeMapper,44,183,11,13,12,49,10,15,3,10
