GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: execute-workflowoperation,org.opencastproject.execute.operation.handler,ExecuteOnceWorkflowOperationHandler,172,206,11,13,40,51,16,7,6,5
Opencast :: execute-workflowoperation,org.opencastproject.execute.operation.handler,ExecuteManyWorkflowOperationHandler,656,0,66,0,135,0,44,0,11,0
