GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: urlsigning-verifier-service-impl,org.opencastproject.security.urlsigning.verifier.impl,UrlSigningVerifierImpl,22,72,4,6,6,20,5,6,1,5
Opencast :: urlsigning-verifier-service-impl,org.opencastproject.security.urlsigning.filter,UrlSigningFilter,85,307,14,25,27,82,14,15,2,6
