GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: live-schedule-impl,org.opencastproject.liveschedule.message,SchedulerEventUpdateHandler,241,0,32,0,54,0,27,0,8,0
Opencast :: live-schedule-impl,org.opencastproject.liveschedule.message,UpdateHandler,18,0,0,0,6,0,4,0,4,0
Opencast :: live-schedule-impl,org.opencastproject.liveschedule.message,AssetManagerEventUpdateHandler,142,0,13,0,26,0,12,0,5,0
Opencast :: live-schedule-impl,org.opencastproject.liveschedule.impl,LiveScheduleServiceImpl.new Equator() {...},1,54,4,4,0,6,4,3,0,3
Opencast :: live-schedule-impl,org.opencastproject.liveschedule.impl,LiveScheduleServiceImpl.new Equator() {...},1,94,6,6,0,12,6,3,0,3
Opencast :: live-schedule-impl,org.opencastproject.liveschedule.impl,LiveScheduleServiceImpl,284,1495,46,88,83,298,42,64,2,37
