GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: scheduler-impl/opencast-capture-admin-service-api,org.opencastproject.capture.admin.api,AgentState,33,0,0,0,1,0,1,0,1,0
Opencast :: scheduler-impl/opencast-capture-admin-service-api,org.opencastproject.capture.admin.api,AgentsListQuery,45,0,0,0,13,0,7,0,7,0
Opencast :: scheduler-impl/opencast-capture-admin-service-api,org.opencastproject.capture.admin.api,AgentStateUpdate,45,0,0,0,14,0,7,0,7,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,Precision,0,39,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreCatalog.new Predicate() {...},0,19,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,StaticMetadataServiceDublinCoreImpl,144,260,17,3,44,62,18,9,8,9
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,MetadataJson,907,0,138,0,218,0,93,0,14,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,MetadataField,485,81,33,4,103,28,49,6,28,6
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,OpencastMetadataCodec.new Function() {...},6,0,0,0,2,0,2,0,2,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,OpencastMetadataCodec.new Function() {...},7,0,0,0,2,0,2,0,2,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreUtil,17,155,0,4,5,30,0,11,0,9
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,OpencastMetadataCodec.new Function() {...},6,0,0,0,2,0,2,0,2,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreGsonAdapter,23,0,0,0,7,0,3,0,3,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,MetadataField.Type,0,69,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,OpencastDctermsDublinCore.Episode,19,4,0,0,7,2,4,1,4,1
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreValue,39,100,4,8,2,15,6,13,2,11
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,MetadataList,97,0,0,0,18,0,11,0,11,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,MetadataJson.JsonType,51,0,0,0,2,0,1,0,1,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,Temporal,15,23,3,3,3,6,3,3,0,3
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreCatalogService,138,160,18,14,33,34,17,8,4,5
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,StaticMetadataServiceDublinCoreImpl.new StaticMetadata() {...},106,60,12,0,29,2,25,2,19,2
