GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: composer-ffmpeg,org.opencastproject.composer.impl,EncoderEngine,205,1820,48,146,47,338,40,78,2,19
Opencast :: composer-ffmpeg,org.opencastproject.composer.impl,EncodingProfileScanner.new FilenameFilter() {...},0,7,0,0,0,2,0,2,0,2
Opencast :: composer-ffmpeg,org.opencastproject.composer.impl,ComposerServiceImpl.Operation,0,75,0,0,0,3,0,1,0,1
Opencast :: composer-ffmpeg,org.opencastproject.composer.impl,EncoderEngine.OutputAggregate,133,1295,21,143,29,246,22,77,1,16
Opencast :: composer-ffmpeg,org.opencastproject.composer.impl,EncodingProfileScanner,75,492,12,38,13,107,11,27,1,12
Opencast :: composer-ffmpeg,org.opencastproject.composer.impl,ComposerServiceImpl,2498,3773,204,235,485,730,179,138,27,65
Opencast :: composer-ffmpeg,org.opencastproject.composer.impl.endpoint,ComposerRestService,962,282,117,31,204,59,81,18,15,10
