GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: authorization-xacml,org.opencastproject.authorization.xacml,XACMLAuthorizationService.MergeMode,0,21,0,0,0,2,0,1,0,1
Opencast :: authorization-xacml,org.opencastproject.authorization.xacml,XACMLParsingException,9,0,0,0,4,0,2,0,2,0
Opencast :: authorization-xacml,org.opencastproject.authorization.xacml,XACMLAuthorizationService,160,394,16,33,45,89,16,29,3,16
Opencast :: authorization-xacml,org.opencastproject.authorization.xacml,XACMLUtils,58,406,7,15,12,102,6,8,0,3
